Product_ID,Product_Name,Size,Packaging_Quantity,Purchase_Price,GST_Percentage,Landed_Cost,Selling_Price,Customer_ID,Customer_Type,City,State,Order_ID,Order_Date,Sales_Channel,Quantity_Sold,Current_Stock,Restock_Priority,Delivery_Status
P002,Hinged Box,375ML,2000,2.21,18,2.61,3.64,C044,New,Delhi,Delhi,O01628,2025-01-11,Distributor,1497,246,3,In Transit
P006,Meal Box,500ML,1000,2.41,18,2.84,3.84,C015,Returning,Mumbai,Maharashtra,O01629,2025-08-31,Direct,98,1430,6,Delayed
P015,Square Box,500ML,2000,2.63,18,3.1,4.48,C146,Returning,Nashik,Maharashtra,O01630,2025-04-06,Distributor,970,3465,2,In Transit
P013,Sauce Box,250ML,500,1.68,18,1.98,2.53,C172,Returning,Pune,Maharashtra,O01631,2025-07-08,Distributor,438,4204,6,Delayed
P002,Hinged Box,375ML,500,1.73,18,2.04,2.86,C174,New,Mumbai,Maharashtra,O01632,2025-04-11,Direct,909,3336,3,On Time
P017,Round Container,500ML,1500,2.41,18,2.84,4.29,C001,Returning,Pune,Maharashtra,O01633,2025-09-28,Direct,99,4194,3,Delayed
P002,Hinged Box,375ML,1500,2.14,18,2.53,3.38,C063,Returning,Pune,Maharashtra,O01634,2025-07-22,Distributor,1162,1862,6,On Time
P018,Round Container,750ML,1000,3.11,18,3.67,4.8,C040,Returning,Mumbai,Maharashtra,O01635,2025-06-20,Direct,784,3002,2,Delayed
P004,Hinged Box,750ML,1000,2.89,18,3.41,4.32,C098,Returning,Ahmedabad,Gujarat,O01636,2025-12-08,Distributor,1757,328,3,On Time
P012,Storage Box,1000ML,1000,3.7,18,4.37,5.52,C008,Returning,Indore,Madhya Pradesh,O01637,2025-03-23,Direct,1616,2326,1,On Time
P014,Sauce Box,375ML,500,1.75,18,2.06,2.97,C053,New,Delhi,Delhi,O01638,2025-07-05,Direct,1677,593,6,In Transit
P018,Round Container,750ML,2000,3.38,18,3.99,5.6,C163,Returning,Delhi,Delhi,O01639,2025-11-15,Distributor,403,21,3,Delayed
P013,Sauce Box,250ML,500,1.44,18,1.7,2.53,C051,Returning,Pune,Maharashtra,O01640,2025-07-24,Distributor,1668,667,2,Delayed
P015,Square Box,500ML,2000,2.82,18,3.33,4.48,C138,New,Hyderabad,Telangana,O01641,2025-02-18,Distributor,1693,3648,5,Delayed
P003,Hinged Box,500ML,1000,2.19,18,2.58,3.6,C097,New,Ahmedabad,Gujarat,O01642,2025-08-06,Distributor,1107,1819,3,On Time
P014,Sauce Box,375ML,1000,1.92,18,2.27,3.24,C147,Returning,Ahmedabad,Gujarat,O01643,2025-07-18,Distributor,355,3797,1,On Time
P002,Hinged Box,375ML,2000,2.48,18,2.93,3.64,C197,Returning,Hyderabad,Telangana,O01644,2025-10-04,Distributor,477,3534,3,Delayed
P009,Food Container,750ML,1500,2.82,18,3.33,4.81,C109,Returning,Delhi,Delhi,O01645,2025-09-11,Distributor,1060,4044,6,Delayed
P003,Hinged Box,500ML,500,1.85,18,2.18,3.3,C110,Returning,Aurangabad,Maharashtra,O01646,2025-02-18,Direct,1856,3263,2,On Time
P012,Storage Box,1000ML,1500,3.89,18,4.59,5.98,C126,New,Nashik,Maharashtra,O01647,2025-04-06,Distributor,1205,1192,2,On Time
P001,Hinged Box,250ML,1000,1.73,18,2.04,2.64,C071,New,Bangalore,Karnataka,O01648,2025-05-27,Distributor,1590,1406,2,Delayed
P019,Takeaway Box,750ML,500,2.5,18,2.95,4.51,C007,Returning,Mumbai,Maharashtra,O01649,2025-01-02,Direct,599,669,4,In Transit
P010,Food Container,1000ML,500,3.27,18,3.86,4.84,C076,Returning,Delhi,Delhi,O01650,2025-10-21,Direct,561,4110,5,In Transit
P016,Square Box,750ML,500,2.9,18,3.42,4.29,C165,Returning,Aurangabad,Maharashtra,O01651,2025-08-08,Distributor,521,1442,5,Delayed
P012,Storage Box,1000ML,1500,3.33,18,3.93,5.98,C197,Returning,Mumbai,Maharashtra,O01652,2025-06-25,Distributor,402,3005,4,Delayed
P005,Hinged Box,1000ML,2000,3.7,18,4.37,5.88,C032,New,Delhi,Delhi,O01653,2025-09-23,Distributor,257,2227,6,On Time
P005,Hinged Box,1000ML,500,2.82,18,3.33,4.62,C017,New,Nashik,Maharashtra,O01654,2025-02-05,Direct,1107,192,1,In Transit
P003,Hinged Box,500ML,500,1.91,18,2.25,3.3,C131,Returning,Pune,Maharashtra,O01655,2025-12-11,Direct,197,4386,3,On Time
P014,Sauce Box,375ML,2000,2.38,18,2.81,3.78,C165,New,Nashik,Maharashtra,O01656,2025-10-25,Direct,399,3862,2,In Transit
P016,Square Box,750ML,1500,3.37,18,3.98,5.07,C013,Returning,Bangalore,Karnataka,O01657,2025-12-30,Direct,1451,2098,1,Delayed
P004,Hinged Box,750ML,1000,2.52,18,2.97,4.32,C178,New,Bangalore,Karnataka,O01658,2025-04-09,Distributor,404,3581,3,Delayed
P013,Sauce Box,250ML,1500,1.7,18,2.01,2.99,C163,New,Nagpur,Maharashtra,O01659,2025-10-20,Direct,852,4804,4,On Time
P004,Hinged Box,750ML,500,2.6,18,3.07,3.96,C185,New,Hyderabad,Telangana,O01660,2025-11-01,Direct,1092,28,2,On Time
P014,Sauce Box,375ML,500,1.69,18,1.99,2.97,C189,Returning,Ahmedabad,Gujarat,O01661,2025-06-15,Direct,137,1774,3,On Time
P006,Meal Box,500ML,2000,2.92,18,3.45,4.48,C078,Returning,Pune,Maharashtra,O01662,2025-03-10,Distributor,1082,3758,4,Delayed
P020,Takeaway Box,1000ML,1500,3.66,18,4.32,6.24,C105,Returning,Delhi,Delhi,O01663,2025-05-23,Distributor,705,2880,4,Delayed
P013,Sauce Box,250ML,500,1.52,18,1.79,2.53,C014,New,Bangalore,Karnataka,O01664,2025-05-30,Direct,409,3844,6,In Transit
P013,Sauce Box,250ML,500,1.52,18,1.79,2.53,C172,Returning,Nashik,Maharashtra,O01665,2025-03-28,Distributor,1494,4531,5,Delayed
P018,Round Container,750ML,500,2.8,18,3.3,4.4,C116,Returning,Nashik,Maharashtra,O01666,2025-10-24,Direct,584,435,4,In Transit
P003,Hinged Box,500ML,2000,2.69,18,3.17,4.2,C105,New,Delhi,Delhi,O01667,2025-10-04,Direct,1268,1198,3,In Transit
P020,Takeaway Box,1000ML,1000,3.87,18,4.57,5.76,C081,Returning,Bangalore,Karnataka,O01668,2025-12-22,Direct,1633,1694,3,On Time
P013,Sauce Box,250ML,500,1.71,18,2.02,2.53,C051,New,Nashik,Maharashtra,O01669,2025-03-30,Distributor,1451,4723,2,Delayed
P014,Sauce Box,375ML,1000,2.05,18,2.42,3.24,C119,New,Hyderabad,Telangana,O01670,2025-10-31,Distributor,1084,2697,2,On Time
P014,Sauce Box,375ML,500,1.97,18,2.32,2.97,C172,New,Mumbai,Maharashtra,O01671,2025-05-14,Direct,466,3337,5,In Transit
P003,Hinged Box,500ML,2000,2.61,18,3.08,4.2,C036,Returning,Hyderabad,Telangana,O01672,2025-01-01,Distributor,985,1206,6,On Time
P009,Food Container,750ML,2000,3.18,18,3.75,5.18,C175,Returning,Aurangabad,Maharashtra,O01673,2025-08-14,Direct,1469,2556,5,Delayed
P006,Meal Box,500ML,2000,2.65,18,3.13,4.48,C119,New,Aurangabad,Maharashtra,O01674,2025-04-11,Direct,1277,4697,5,On Time
P002,Hinged Box,375ML,1000,2.11,18,2.49,3.12,C121,Returning,Pune,Maharashtra,O01675,2025-05-24,Direct,213,3545,4,In Transit
P018,Round Container,750ML,1000,3.32,18,3.92,4.8,C016,New,Pune,Maharashtra,O01676,2025-07-25,Direct,1567,2569,3,On Time
P018,Round Container,750ML,2000,3.62,18,4.27,5.6,C164,New,Nashik,Maharashtra,O01677,2025-10-25,Direct,464,1861,3,Delayed
P017,Round Container,500ML,500,2.35,18,2.77,3.63,C060,Returning,Nashik,Maharashtra,O01678,2025-10-20,Distributor,1291,2166,5,On Time
P011,Storage Box,750ML,1500,3.03,18,3.58,5.07,C057,Returning,Hyderabad,Telangana,O01679,2025-08-30,Distributor,721,641,5,In Transit
P009,Food Container,750ML,500,2.68,18,3.16,4.07,C186,Returning,Nashik,Maharashtra,O01680,2025-12-31,Distributor,1162,2984,2,Delayed
P013,Sauce Box,250ML,2000,1.93,18,2.28,3.22,C022,Returning,Nashik,Maharashtra,O01681,2025-07-20,Distributor,1523,1288,6,On Time
P016,Square Box,750ML,1000,3.02,18,3.56,4.68,C065,Returning,Nagpur,Maharashtra,O01682,2025-04-16,Distributor,1477,3064,1,In Transit
P020,Takeaway Box,1000ML,2000,4.43,18,5.23,6.72,C101,Returning,Delhi,Delhi,O01683,2025-01-29,Direct,1888,2710,5,In Transit
P009,Food Container,750ML,500,2.65,18,3.13,4.07,C028,New,Indore,Madhya Pradesh,O01684,2025-08-05,Distributor,1715,3668,2,Delayed
P002,Hinged Box,375ML,1500,2.11,18,2.49,3.38,C042,Returning,Nashik,Maharashtra,O01685,2025-12-14,Direct,1962,4211,5,In Transit
P008,Food Container,500ML,1500,2.33,18,2.75,4.03,C153,New,Aurangabad,Maharashtra,O01686,2025-04-21,Direct,432,3707,5,Delayed
P016,Square Box,750ML,500,2.86,18,3.37,4.29,C009,New,Delhi,Delhi,O01687,2025-06-15,Direct,1945,4260,6,In Transit
P019,Takeaway Box,750ML,2000,3.19,18,3.76,5.74,C071,New,Mumbai,Maharashtra,O01688,2025-05-10,Direct,584,4454,5,On Time
P018,Round Container,750ML,2000,3.52,18,4.15,5.6,C146,Returning,Indore,Madhya Pradesh,O01689,2025-05-28,Distributor,98,3564,4,Delayed
P016,Square Box,750ML,500,2.72,18,3.21,4.29,C131,Returning,Aurangabad,Maharashtra,O01690,2025-05-01,Distributor,1721,3110,4,In Transit
P004,Hinged Box,750ML,2000,3.52,18,4.15,5.04,C067,Returning,Ahmedabad,Gujarat,O01691,2025-01-05,Distributor,1215,4146,3,In Transit
P012,Storage Box,1000ML,2000,3.85,18,4.54,6.44,C114,New,Bangalore,Karnataka,O01692,2025-11-21,Direct,1485,2024,5,On Time
P010,Food Container,1000ML,500,2.7,18,3.19,4.84,C180,New,Indore,Madhya Pradesh,O01693,2025-02-24,Direct,851,1928,5,On Time
P004,Hinged Box,750ML,500,2.51,18,2.96,3.96,C068,Returning,Nashik,Maharashtra,O01694,2025-11-02,Direct,650,2770,4,In Transit
P011,Storage Box,750ML,1000,2.81,18,3.32,4.68,C081,Returning,Ahmedabad,Gujarat,O01695,2025-01-23,Distributor,1944,243,3,Delayed
P004,Hinged Box,750ML,2000,2.79,18,3.29,5.04,C079,New,Mumbai,Maharashtra,O01696,2025-07-11,Distributor,540,361,1,On Time
P002,Hinged Box,375ML,1500,2.17,18,2.56,3.38,C117,Returning,Nashik,Maharashtra,O01697,2025-08-31,Distributor,243,4869,3,In Transit
P013,Sauce Box,250ML,1500,1.85,18,2.18,2.99,C139,New,Bangalore,Karnataka,O01698,2025-08-31,Direct,1862,4857,6,On Time
P020,Takeaway Box,1000ML,1500,4.05,18,4.78,6.24,C151,Returning,Delhi,Delhi,O01699,2025-07-05,Direct,1350,185,5,In Transit
P015,Square Box,500ML,1500,2.85,18,3.36,4.16,C105,New,Aurangabad,Maharashtra,O01700,2025-03-14,Direct,170,787,2,Delayed
P008,Food Container,500ML,1500,2.61,18,3.08,4.03,C015,New,Aurangabad,Maharashtra,O01701,2025-10-19,Distributor,1940,4601,5,On Time
P016,Square Box,750ML,500,2.88,18,3.4,4.29,C194,New,Hyderabad,Telangana,O01702,2025-11-20,Direct,1727,2730,1,On Time
P006,Meal Box,500ML,2000,2.9,18,3.42,4.48,C185,Returning,Hyderabad,Telangana,O01703,2025-09-14,Direct,1326,328,5,Delayed
P019,Takeaway Box,750ML,1500,3.63,18,4.28,5.33,C040,New,Hyderabad,Telangana,O01704,2025-03-24,Distributor,896,3989,6,On Time
P003,Hinged Box,500ML,1500,2.23,18,2.63,3.9,C161,New,Indore,Madhya Pradesh,O01705,2025-04-10,Direct,1082,3558,6,Delayed
P019,Takeaway Box,750ML,1500,3.19,18,3.76,5.33,C100,Returning,Delhi,Delhi,O01706,2025-07-23,Distributor,595,4298,2,Delayed
P007,Meal Box,750ML,500,2.83,18,3.34,4.18,C176,New,Pune,Maharashtra,O01707,2025-02-13,Distributor,1517,417,3,Delayed
P020,Takeaway Box,1000ML,1500,4.19,18,4.94,6.24,C031,New,Ahmedabad,Gujarat,O01708,2025-12-31,Direct,560,4923,3,In Transit
P012,Storage Box,1000ML,1000,3.54,18,4.18,5.52,C159,New,Delhi,Delhi,O01709,2025-01-02,Direct,498,2486,1,On Time
P019,Takeaway Box,750ML,2000,3.81,18,4.5,5.74,C115,Returning,Bangalore,Karnataka,O01710,2025-06-26,Direct,783,671,4,In Transit
P004,Hinged Box,750ML,1500,3.26,18,3.85,4.68,C061,Returning,Hyderabad,Telangana,O01711,2025-07-02,Distributor,1832,102,1,On Time
P013,Sauce Box,250ML,2000,2.18,18,2.57,3.22,C030,New,Nagpur,Maharashtra,O01712,2025-06-30,Direct,1426,1470,2,On Time
P016,Square Box,750ML,1000,3.03,18,3.58,4.68,C136,Returning,Pune,Maharashtra,O01713,2025-06-20,Direct,1519,1057,6,On Time
P008,Food Container,500ML,1500,2.57,18,3.03,4.03,C059,New,Nagpur,Maharashtra,O01714,2025-06-03,Direct,1679,982,5,On Time
P001,Hinged Box,250ML,500,1.62,18,1.91,2.42,C160,Returning,Hyderabad,Telangana,O01715,2025-08-14,Direct,1119,2706,1,On Time
P017,Round Container,500ML,1000,2.75,18,3.24,3.96,C089,Returning,Pune,Maharashtra,O01716,2025-12-10,Distributor,1109,1709,1,Delayed
P006,Meal Box,500ML,1000,2.14,18,2.53,3.84,C058,New,Indore,Madhya Pradesh,O01717,2025-02-01,Direct,1199,2800,6,On Time
P015,Square Box,500ML,1500,2.36,18,2.78,4.16,C137,New,Hyderabad,Telangana,O01718,2025-11-20,Distributor,467,3450,4,On Time
P020,Takeaway Box,1000ML,2000,4.05,18,4.78,6.72,C038,Returning,Hyderabad,Telangana,O01719,2025-09-01,Distributor,878,990,5,Delayed
P001,Hinged Box,250ML,500,1.35,18,1.59,2.42,C014,New,Hyderabad,Telangana,O01720,2025-09-10,Direct,965,1233,3,In Transit
P012,Storage Box,1000ML,2000,4.41,18,5.2,6.44,C087,New,Delhi,Delhi,O01721,2025-11-23,Distributor,364,1713,5,In Transit
P006,Meal Box,500ML,500,2.19,18,2.58,3.52,C043,New,Hyderabad,Telangana,O01722,2025-02-27,Direct,1106,665,3,On Time
P015,Square Box,500ML,1000,2.31,18,2.73,3.84,C106,Returning,Ahmedabad,Gujarat,O01723,2025-07-21,Distributor,1957,1535,3,On Time
P012,Storage Box,1000ML,1000,3.4,18,4.01,5.52,C045,Returning,Nashik,Maharashtra,O01724,2025-05-23,Distributor,528,2317,1,In Transit
P011,Storage Box,750ML,1000,3.16,18,3.73,4.68,C193,Returning,Nagpur,Maharashtra,O01725,2025-01-24,Direct,1098,4443,4,In Transit
P007,Meal Box,750ML,2000,3.52,18,4.15,5.32,C127,New,Hyderabad,Telangana,O01726,2025-11-02,Direct,919,326,4,Delayed
P012,Storage Box,1000ML,1500,3.82,18,4.51,5.98,C150,New,Indore,Madhya Pradesh,O01727,2025-05-29,Direct,1317,2846,2,On Time
P006,Meal Box,500ML,2000,2.96,18,3.49,4.48,C023,Returning,Indore,Madhya Pradesh,O01728,2025-03-25,Distributor,1471,2839,6,On Time
P020,Takeaway Box,1000ML,2000,4.7,18,5.55,6.72,C163,New,Hyderabad,Telangana,O01729,2025-11-27,Distributor,117,1204,1,Delayed
P017,Round Container,500ML,500,2.16,18,2.55,3.63,C048,Returning,Mumbai,Maharashtra,O01730,2025-02-24,Distributor,1800,4707,2,In Transit
P002,Hinged Box,375ML,2000,2.13,18,2.51,3.64,C009,New,Ahmedabad,Gujarat,O01731,2025-10-24,Distributor,1606,2453,4,On Time
P009,Food Container,750ML,500,2.7,18,3.19,4.07,C110,Returning,Aurangabad,Maharashtra,O01732,2025-07-07,Distributor,1709,1363,5,On Time
P004,Hinged Box,750ML,1500,2.81,18,3.32,4.68,C175,New,Indore,Madhya Pradesh,O01733,2025-10-21,Direct,1871,4691,3,On Time
P007,Meal Box,750ML,1500,3.1,18,3.66,4.94,C119,Returning,Hyderabad,Telangana,O01734,2025-01-10,Direct,927,2635,2,In Transit
P011,Storage Box,750ML,500,2.36,18,2.78,4.29,C197,Returning,Bangalore,Karnataka,O01735,2025-08-23,Distributor,1811,4079,2,In Transit
P004,Hinged Box,750ML,1000,2.59,18,3.06,4.32,C155,Returning,Aurangabad,Maharashtra,O01736,2025-09-02,Direct,206,4313,2,Delayed
P013,Sauce Box,250ML,2000,1.9,18,2.24,3.22,C188,Returning,Pune,Maharashtra,O01737,2025-06-05,Direct,69,4601,4,In Transit
P002,Hinged Box,375ML,1500,2.18,18,2.57,3.38,C187,Returning,Mumbai,Maharashtra,O01738,2025-11-16,Distributor,1415,4770,2,On Time
P012,Storage Box,1000ML,2000,3.55,18,4.19,6.44,C051,New,Bangalore,Karnataka,O01739,2025-05-25,Distributor,1568,3836,1,In Transit
P004,Hinged Box,750ML,1000,2.72,18,3.21,4.32,C012,New,Hyderabad,Telangana,O01740,2025-06-07,Direct,1849,1333,3,On Time
P017,Round Container,500ML,1000,2.56,18,3.02,3.96,C123,New,Nashik,Maharashtra,O01741,2025-05-03,Direct,169,2337,2,In Transit
P006,Meal Box,500ML,1000,2.25,18,2.65,3.84,C105,Returning,Indore,Madhya Pradesh,O01742,2025-07-18,Distributor,76,29,1,Delayed
P017,Round Container,500ML,1500,2.99,18,3.53,4.29,C117,Returning,Bangalore,Karnataka,O01743,2025-05-23,Direct,1746,2916,3,Delayed
P009,Food Container,750ML,2000,3.47,18,4.09,5.18,C141,Returning,Bangalore,Karnataka,O01744,2025-11-28,Direct,1525,2569,4,On Time
P010,Food Container,1000ML,2000,3.6,18,4.25,6.16,C068,Returning,Pune,Maharashtra,O01745,2025-04-15,Direct,1879,1353,3,On Time
P005,Hinged Box,1000ML,500,2.97,18,3.5,4.62,C152,Returning,Aurangabad,Maharashtra,O01746,2025-06-16,Direct,1372,1463,1,On Time
P014,Sauce Box,375ML,1000,2.15,18,2.54,3.24,C100,Returning,Hyderabad,Telangana,O01747,2025-07-14,Distributor,1066,2789,6,Delayed
P003,Hinged Box,500ML,1500,2.43,18,2.87,3.9,C023,New,Indore,Madhya Pradesh,O01748,2025-06-06,Direct,1172,3429,5,On Time
P007,Meal Box,750ML,1500,3.31,18,3.91,4.94,C142,Returning,Nagpur,Maharashtra,O01749,2025-11-11,Distributor,1671,1073,2,In Transit
P010,Food Container,1000ML,500,3.3,18,3.89,4.84,C100,Returning,Aurangabad,Maharashtra,O01750,2025-05-28,Distributor,664,329,5,Delayed
P007,Meal Box,750ML,500,2.83,18,3.34,4.18,C151,Returning,Nagpur,Maharashtra,O01751,2025-09-28,Direct,852,4508,3,In Transit
P014,Sauce Box,375ML,2000,2.57,18,3.03,3.78,C015,Returning,Nashik,Maharashtra,O01752,2025-07-03,Direct,1605,683,5,On Time
P014,Sauce Box,375ML,1000,2.12,18,2.5,3.24,C076,New,Bangalore,Karnataka,O01753,2025-10-05,Direct,1869,3736,6,On Time
P008,Food Container,500ML,1500,2.56,18,3.02,4.03,C038,New,Nagpur,Maharashtra,O01754,2025-05-15,Distributor,250,2116,5,Delayed
P019,Takeaway Box,750ML,500,2.72,18,3.21,4.51,C112,Returning,Bangalore,Karnataka,O01755,2025-12-04,Direct,1320,137,6,Delayed
P018,Round Container,750ML,1000,3.13,18,3.69,4.8,C118,Returning,Hyderabad,Telangana,O01756,2025-04-19,Direct,1346,318,2,Delayed
P001,Hinged Box,250ML,1500,1.63,18,1.92,2.86,C007,Returning,Bangalore,Karnataka,O01757,2025-09-29,Direct,156,2845,6,Delayed
P009,Food Container,750ML,500,2.42,18,2.86,4.07,C141,Returning,Indore,Madhya Pradesh,O01758,2025-07-12,Distributor,247,525,5,Delayed
P009,Food Container,750ML,500,2.34,18,2.76,4.07,C019,Returning,Nagpur,Maharashtra,O01759,2025-02-25,Direct,617,1548,6,On Time
P004,Hinged Box,750ML,500,2.71,18,3.2,3.96,C072,Returning,Mumbai,Maharashtra,O01760,2025-08-22,Distributor,695,1181,6,On Time
P010,Food Container,1000ML,500,2.78,18,3.28,4.84,C014,New,Nagpur,Maharashtra,O01761,2025-11-05,Direct,1230,1893,1,In Transit
P018,Round Container,750ML,1500,3.33,18,3.93,5.2,C200,Returning,Mumbai,Maharashtra,O01762,2025-12-27,Direct,1922,2606,6,In Transit
P014,Sauce Box,375ML,1500,1.98,18,2.34,3.51,C086,New,Nagpur,Maharashtra,O01763,2025-02-11,Direct,585,3522,3,On Time
P020,Takeaway Box,1000ML,1500,4.14,18,4.89,6.24,C018,New,Delhi,Delhi,O01764,2025-04-17,Distributor,1783,3318,4,Delayed
P013,Sauce Box,250ML,500,1.67,18,1.97,2.53,C117,Returning,Nashik,Maharashtra,O01765,2025-07-17,Direct,1433,598,2,On Time
P017,Round Container,500ML,2000,2.93,18,3.46,4.62,C031,New,Aurangabad,Maharashtra,O01766,2025-01-14,Direct,1682,3251,2,Delayed
P002,Hinged Box,375ML,500,1.73,18,2.04,2.86,C171,Returning,Indore,Madhya Pradesh,O01767,2025-03-12,Distributor,1901,4783,3,Delayed
P013,Sauce Box,250ML,2000,1.83,18,2.16,3.22,C060,New,Mumbai,Maharashtra,O01768,2025-03-07,Distributor,1211,4471,4,Delayed
P019,Takeaway Box,750ML,1500,3.56,18,4.2,5.33,C072,Returning,Aurangabad,Maharashtra,O01769,2025-11-19,Direct,1224,2800,2,Delayed
P004,Hinged Box,750ML,500,2.49,18,2.94,3.96,C083,Returning,Nashik,Maharashtra,O01770,2025-01-03,Distributor,1543,1451,5,In Transit
P016,Square Box,750ML,1000,2.83,18,3.34,4.68,C148,Returning,Pune,Maharashtra,O01771,2025-11-09,Distributor,1463,917,2,Delayed
P010,Food Container,1000ML,500,2.76,18,3.26,4.84,C159,New,Nagpur,Maharashtra,O01772,2025-04-19,Direct,1908,1088,5,On Time
P017,Round Container,500ML,1000,2.53,18,2.99,3.96,C131,Returning,Delhi,Delhi,O01773,2025-07-17,Distributor,1967,3574,5,In Transit
P013,Sauce Box,250ML,1500,1.78,18,2.1,2.99,C115,Returning,Indore,Madhya Pradesh,O01774,2025-03-27,Distributor,1931,2744,3,In Transit
P012,Storage Box,1000ML,1000,3.15,18,3.72,5.52,C043,New,Aurangabad,Maharashtra,O01775,2025-06-06,Distributor,440,2063,3,On Time
P016,Square Box,750ML,1500,2.87,18,3.39,5.07,C072,Returning,Aurangabad,Maharashtra,O01776,2025-12-04,Direct,611,1645,5,Delayed
P008,Food Container,500ML,1500,2.48,18,2.93,4.03,C130,Returning,Nagpur,Maharashtra,O01777,2025-06-02,Distributor,1471,3408,1,On Time
P009,Food Container,750ML,500,2.36,18,2.78,4.07,C097,Returning,Pune,Maharashtra,O01778,2025-02-25,Distributor,1958,1786,4,Delayed
P015,Square Box,500ML,500,2.23,18,2.63,3.52,C166,Returning,Indore,Madhya Pradesh,O01779,2025-01-16,Direct,1384,2962,1,Delayed
P013,Sauce Box,250ML,500,1.53,18,1.81,2.53,C172,Returning,Nashik,Maharashtra,O01780,2025-11-06,Distributor,1954,4320,3,In Transit
P020,Takeaway Box,1000ML,1500,4.23,18,4.99,6.24,C113,Returning,Delhi,Delhi,O01781,2025-11-27,Direct,305,1910,1,In Transit
P010,Food Container,1000ML,1500,3.42,18,4.04,5.72,C024,New,Aurangabad,Maharashtra,O01782,2025-03-11,Direct,260,912,2,In Transit
P009,Food Container,750ML,1500,2.95,18,3.48,4.81,C157,New,Pune,Maharashtra,O01783,2025-09-23,Distributor,433,1797,5,On Time
P018,Round Container,750ML,500,2.89,18,3.41,4.4,C026,New,Indore,Madhya Pradesh,O01784,2025-06-03,Distributor,1362,2991,3,In Transit
P015,Square Box,500ML,1000,2.48,18,2.93,3.84,C003,Returning,Indore,Madhya Pradesh,O01785,2025-09-27,Direct,1016,2935,5,Delayed
P009,Food Container,750ML,500,2.73,18,3.22,4.07,C078,New,Nashik,Maharashtra,O01786,2025-06-29,Direct,1367,2599,2,On Time
P007,Meal Box,750ML,1000,2.75,18,3.24,4.56,C053,New,Indore,Madhya Pradesh,O01787,2025-02-09,Distributor,832,3071,2,Delayed
P009,Food Container,750ML,1000,2.56,18,3.02,4.44,C126,New,Nashik,Maharashtra,O01788,2025-09-04,Direct,1445,3643,2,On Time
P001,Hinged Box,250ML,1500,1.89,18,2.23,2.86,C151,Returning,Hyderabad,Telangana,O01789,2025-05-28,Distributor,1023,4847,4,Delayed
P015,Square Box,500ML,500,2.21,18,2.61,3.52,C152,New,Delhi,Delhi,O01790,2025-06-08,Direct,1812,4349,4,Delayed
P001,Hinged Box,250ML,1500,1.9,18,2.24,2.86,C138,Returning,Mumbai,Maharashtra,O01791,2025-01-31,Direct,1959,4454,6,On Time
P003,Hinged Box,500ML,1500,2.64,18,3.12,3.9,C115,New,Ahmedabad,Gujarat,O01792,2025-06-05,Direct,736,520,2,On Time
P015,Square Box,500ML,2000,2.71,18,3.2,4.48,C096,New,Indore,Madhya Pradesh,O01793,2025-02-02,Distributor,1795,640,5,Delayed
P005,Hinged Box,1000ML,1000,3.1,18,3.66,5.04,C067,Returning,Aurangabad,Maharashtra,O01794,2025-10-02,Direct,61,163,5,On Time
P010,Food Container,1000ML,1500,3.37,18,3.98,5.72,C170,Returning,Hyderabad,Telangana,O01795,2025-06-24,Distributor,1699,1139,3,On Time
P010,Food Container,1000ML,500,3.37,18,3.98,4.84,C057,Returning,Pune,Maharashtra,O01796,2025-09-11,Direct,544,216,6,In Transit
P009,Food Container,750ML,1500,3.0,18,3.54,4.81,C059,Returning,Ahmedabad,Gujarat,O01797,2025-01-15,Direct,1623,4082,5,On Time
P006,Meal Box,500ML,2000,2.47,18,2.91,4.48,C047,New,Bangalore,Karnataka,O01798,2025-04-20,Direct,1336,4752,6,On Time
P010,Food Container,1000ML,1000,3.37,18,3.98,5.28,C053,New,Indore,Madhya Pradesh,O01799,2025-07-05,Direct,178,985,4,In Transit
P020,Takeaway Box,1000ML,1000,3.97,18,4.68,5.76,C200,Returning,Nashik,Maharashtra,O01800,2025-01-12,Distributor,1469,4879,4,In Transit
P020,Takeaway Box,1000ML,2000,4.26,18,5.03,6.72,C004,Returning,Bangalore,Karnataka,O01801,2025-07-17,Distributor,393,3943,5,On Time
P001,Hinged Box,250ML,2000,2.07,18,2.44,3.08,C140,New,Nagpur,Maharashtra,O01802,2025-06-19,Direct,1087,3783,4,In Transit
P003,Hinged Box,500ML,500,2.28,18,2.69,3.3,C022,Returning,Ahmedabad,Gujarat,O01803,2025-06-02,Distributor,352,2730,4,On Time
P005,Hinged Box,1000ML,500,2.76,18,3.26,4.62,C145,New,Delhi,Delhi,O01804,2025-04-21,Distributor,989,2770,6,On Time
P008,Food Container,500ML,1500,2.74,18,3.23,4.03,C029,New,Nagpur,Maharashtra,O01805,2025-06-27,Direct,156,3672,4,Delayed
P016,Square Box,750ML,1500,3.09,18,3.65,5.07,C175,Returning,Nagpur,Maharashtra,O01806,2025-12-31,Direct,915,3425,3,In Transit
P008,Food Container,500ML,1500,2.57,18,3.03,4.03,C072,Returning,Mumbai,Maharashtra,O01807,2025-01-11,Distributor,1990,4389,3,Delayed
P012,Storage Box,1000ML,1000,3.3,18,3.89,5.52,C178,New,Aurangabad,Maharashtra,O01808,2025-12-16,Distributor,915,4832,4,Delayed
P003,Hinged Box,500ML,1500,2.54,18,3.0,3.9,C059,New,Pune,Maharashtra,O01809,2025-03-10,Direct,331,1398,4,In Transit
